filepath,label,split,class_id
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (405).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (406).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (407).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (408).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (409).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (41).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (410).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (411).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (412).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (413).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (414).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (415).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (416).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (417).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (418).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (419).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (42).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (420).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (421).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (422).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (423).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (424).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (425).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (426).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (427).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (428).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (429).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (43).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (430).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (431).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (432).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (433).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (434).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (435).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (436).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (437).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (438).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (439).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (44).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (440).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (441).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (442).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (443).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (444).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (445).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (446).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (447).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (448).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (449).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (45).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (450).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (451).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (452).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (453).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (454).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (455).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (456).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (457).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (458).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (459).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (46).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (460).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (461).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (462).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (463).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (464).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (465).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (466).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (467).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (468).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (469).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (47).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (470).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (471).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (472).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (473).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (474).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (475).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (476).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (477).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (478).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (479).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (48).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (480).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (481).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (482).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (483).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (484).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (485).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (486).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (487).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (488).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (489).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (49).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (490).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (491).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (492).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (493).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (494).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (495).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (496).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (497).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (498).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (499).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (5).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (50).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (500).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (501).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (502).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (503).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (504).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (505).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (506).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (507).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (508).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (509).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (51).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (510).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (511).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (512).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (513).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (514).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (515).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (516).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (517).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (518).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (519).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (52).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (520).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (521).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (522).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (523).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (524).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (525).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (526).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (527).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (528).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (529).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (53).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (530).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (531).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (532).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (533).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (534).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (535).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (536).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (537).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (538).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (539).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (54).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (540).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (541).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (542).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (543).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (544).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (545).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (546).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (547).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (548).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (549).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (55).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (550).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (551).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (552).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (553).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (554).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (555).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (556).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (557).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (558).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (559).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (56).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (560).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (561).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (562).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (563).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (564).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (565).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (566).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (567).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (568).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (569).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (57).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (570).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (571).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (572).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (573).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (574).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (58).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (59).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (6).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (60).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (61).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (62).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (63).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (64).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (65).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (66).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (67).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (68).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (69).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (7).jpg,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (70).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (71).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (72).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (73).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (74).JPG,Gray_Leaf_Spot,train,9
R:\Developments\ARIS\Disease\Train\Gray_Leaf_Spot\Corn_Gray_Spot (75).jpg,Gray_Leaf_Spot,train,9
