farm_id,region,crop_type,soil_moisture,soil_pH,temperature,rainfall,humidity,sunlight_hours,irrigation_amount,fertilizer_type,pesticide_usage_ml,sowing_date,harvest_date,total_days,yield_kg_per_hectare,sensor_id,timestamp,latitude,longitude,NDVI_index,crop_disease_status,day_of_week,month,season,soil_moisture_lag_1,soil_moisture_lag_3,soil_moisture_lag_7,soil_moisture_roll_mean_7,soil_moisture_roll_std_7,soil_moisture_roll_mean_14,soil_moisture_roll_std_14,temperature_lag_1,temperature_lag_3,temperature_lag_7,temperature_roll_mean_7,temperature_roll_std_7,temperature_roll_mean_14,temperature_roll_std_14,humidity_lag_1,humidity_lag_3,humidity_lag_7,humidity_roll_mean_7,humidity_roll_std_7,humidity_roll_mean_14,humidity_roll_std_14,rainfall_lag_1,rainfall_lag_3,rainfall_lag_7,rainfall_roll_mean_7,rainfall_roll_std_7,rainfall_roll_mean_14,rainfall_roll_std_14,crop_type_encoded
FARM0476,East Africa,Rice,0.30212521539345205,0.8592964824120601,0.955141129032258,0.40781381888339574,0.30962427164958817,0.08848080133555924,0.0,Organic,0.7306749832924928,2024-01-06,2024-05-11,0.6000000000000001,0.051850062771559347,SENS0476,2024-04-10,0.28594093161755596,0.9298953829083696,0.8166666666666667,,0.3333333333333333,0.42857142857142855,0.5,0.25847214244686967,0.28116025272831713,0.08845491097070651,0.20476613295906976,0.25894978693627607,0.44557019389505736,0.5480673446586436,0.710181451612903,0.6234879032258065,0.646673387096774,0.7793713397872595,0.5723773865270938,0.7088712346904993,0.6680495607724817,0.7665260196905767,0.5332529636327105,0.21860558569419342,0.5591896386635089,0.5860743193503882,0.7494994501001098,0.7097011532339781,0.6805337835121992,0.1608987499497569,0.585594276297279,0.36408116679608216,0.5643879340309865,0.4753033909548523,0.7172313039468637,0.5
FARM0410,South India,Cotton,0.9678345778288341,0.030150753768844574,0.49697580645161277,0.7067808191647575,0.604179224432389,0.005008347245408995,0.0,Organic,0.8710180441078191,2024-03-17,2024-07-16,0.5166666666666666,0.1656338921134265,SENS0410,2024-04-10,0.6602685607820994,0.5655010945389223,0.6833333333333331,Mild,0.3333333333333333,0.42857142857142855,0.5,0.30212521539345205,0.17346352670878806,0.018667432510051707,0.3940938905278836,0.5378236184216244,0.5506749101738255,0.5940287597406071,0.955141129032258,0.4430443548387095,0.5771169354838708,0.7603681128241901,0.5847818168253552,0.7399867593512086,0.6380059209377602,0.30962427164958817,0.6863572433192687,0.7442234277677314,0.5240639016277784,0.5465157888969637,0.7299850540029889,0.6982332516315604,0.40781381888339574,0.6193576912255316,0.27436794083363486,0.4647257486598497,0.5734423577485115,0.5170796425644826,0.7271436073331043,0.0
FARM0271,South India,Maize,0.6875358989086733,0.8994974874371859,0.9168346774193545,0.43148840387475396,0.9085794655414908,0.7696160267111851,0.0,Inorganic,0.06683002895967924,2024-03-24,2024-06-29,0.1166666666666667,0.1793782219169604,SENS0271,2024-04-11,0.7275707835053992,0.7655102574219357,0.8833333333333331,Severe,0.5,0.42857142857142855,0.5,0.9678345778288341,0.25847214244686967,0.1407237219988513,0.5031650101681321,0.5426857383753821,0.5777036869193666,0.6079476325196886,0.49697580645161277,0.710181451612903,0.8014112903225805,0.7877375403370381,0.6327095221264482,0.8172790466732867,0.6677844443301951,0.604179224432389,0.7665260196905767,0.37532650190878025,0.6578138386332715,0.6432621580752638,0.8332252333549528,0.678493838474864,0.7067808191647575,0.6805337835121992,0.1919289360504844,0.5204834831744487,0.4924834351321254,0.5939673001131622,0.6370812818036732,0.25
FARM0343,South USA,Wheat,0.19270534175761067,0.030150753768844574,0.665322580645161,0.5953615499015235,0.4665461121157325,0.9081803005008346,0.0,Organic,0.30118066384495434,2024-01-25,2024-04-30,0.10000000000000009,0.7814165993664978,SENS0343,2024-04-11,0.20541809823388357,0.9014412263642684,0.1833333333333333,Moderate,0.5,0.42857142857142855,0.5,0.6875358989086733,0.30212521539345205,0.44600804135554295,0.4526394179818405,0.5722431909088342,0.5149386592431942,0.5976406087440805,0.9168346774193545,0.955141129032258,0.27419354838709675,0.8804828492888728,0.4913727849886165,0.8234028467394903,0.6684163579117511,0.9085794655414908,0.30962427164958817,0.07574844283705051,0.7558332913369956,0.45133935331321273,0.8013592397281522,0.6811627745701131,0.43148840387475396,0.40781381888339574,0.7843964789581577,0.4764853916606635,0.436773081778574,0.516088500409724,0.557590220345299,1.0
FARM0446,South USA,Cotton,0.8538196438828262,0.7587939698492461,0.928931451612903,0.5974114715221674,0.14888487040385778,0.7262103505843072,0.0,Inorganic,0.46357763421697484,2024-02-10,2024-06-03,0.3999999999999999,0.5597889667977446,SENS0446,2024-04-11,0.071835180825076,0.13584629989765595,0.4666666666666666,Mild,0.5,0.42857142857142855,0.5,0.19270534175761067,0.9678345778288341,0.28116025272831713,0.5668662102941596,0.6393078311484754,0.5555303790502704,0.6381791191179211,0.665322580645161,0.49697580645161277,0.6234879032258065,0.9529102426198159,0.5341945865008836,0.8200926845415428,0.663068917921161,0.4665461121157325,0.604179224432389,0.5332529636327105,0.6594264980093738,0.6035548188611394,0.7121062575787485,0.7253672715139124,0.5953615499015235,0.7067808191647575,0.1608987499497569,0.578084216631896,0.2600718502148959,0.5012291723572797,0.5508551824086925,0.0
FARM0244,South USA,Wheat,0.09132682366456063,0.9346733668341711,0.47681451612903225,0.05341854576148558,0.7699417319670484,0.5225375626043405,0.0,Organic,0.26197371352194254,2024-01-03,2024-05-13,0.6833333333333331,0.9315852900700171,SENS0244,2024-04-11,0.3094820782784745,0.24674236977189912,0.28333333333333327,Mild,0.5,0.42857142857142855,0.5,0.8538196438828262,0.6875358989086733,0.17346352670878806,0.5504826282473575,0.6660874789891511,0.46175509014987215,0.6007215353348506,0.928931451612903,0.9168346774193545,0.4430443548387095,0.9609178917174619,0.5153469736617295,0.7946871896722936,0.6718513858843693,0.14888487040385778,0.9085794655414908,0.6863572433192687,0.680391069898705,0.6231076571924747,0.6834550633089873,0.6767145143924796,0.5974114715221674,0.43148840387475396,0.6193576912255316,0.44636124650344744,0.5093098526719949,0.334803137316112,0.5657917865784344,1.0
FARM0464,North India,Rice,0.32050545663411845,0.7889447236180906,0.8729838709677418,0.05369990755255438,0.9342977697408078,0.3021702838063439,0.0,Mixed,0.13677879260414347,2024-03-16,2024-07-02,0.30000000000000004,0.8969942612454179,SENS0464,2024-04-11,0.21816495850149953,0.7484337478494765,0.7333333333333332,,0.5,0.42857142857142855,0.5,0.09132682366456063,0.19270534175761067,0.25847214244686967,0.5628562426603271,0.6550888223513508,0.40967209400187743,0.5583978331253965,0.47681451612903225,0.665322580645161,0.710181451612903,0.9995219313971555,0.5300976003994627,0.9213836477987418,0.5612894751105219,0.7699417319670484,0.4665461121157325,0.7665260196905767,0.722471400493877,0.6830740272895669,0.7044076591184676,0.7115388232177843,0.05341854576148558,0.5953615499015235,0.6805337835121992,0.30046495963177444,0.5905694568618007,0.24617785928903113,0.6300588658783384,0.5
FARM0212,East Africa,Soybean,0.0028719126938541173,0.06030150753768826,0.675907258064516,0.7766791269745571,0.8643761301989151,0.42404006677796335,0.0,Organic,0.5379817331254177,2024-03-24,2024-08-10,0.8166666666666664,0.43207714737856395,SENS0212,2024-04-11,0.7474001180592545,0.15296862388518262,0.4666666666666666,Moderate,0.5,0.42857142857142855,0.5,0.32050545663411845,0.8538196438828262,0.30212521539345205,0.5031650101681321,0.7366169985641722,0.4000258958340077,0.570885513980135,0.8729838709677418,0.928931451612903,0.955141129032258,0.9333094299031908,0.48503110726381743,0.9261833829857666,0.560982408589482,0.9342977697408078,0.14888487040385778,0.30962427164958817,0.8616136672882131,0.6512731402174967,0.7950424409915118,0.7023389993318457,0.05369990755255438,0.5974114715221674,0.40781381888339574,0.38631877332984077,0.66952673574154,0.28327935380653235,0.6638774146931531,0.75
FARM0204,South India,Rice,0.41039632395175196,0.6984924623115578,0.7545362903225805,0.2996905020298244,0.7000200924251555,0.8597662771285477,0.0,Organic,0.20917799064379597,2024-03-10,2024-07-21,0.7166666666666668,0.34156030724099495,SENS0204,2024-04-12,0.9820579399973289,0.6499992489440154,0.95,Moderate,0.6666666666666666,0.42857142857142855,0.5,0.0028719126938541173,0.09132682366456063,0.9678345778288341,0.3919743362071434,0.5930478742755262,0.44417829281714294,0.5439025196059004,0.675907258064516,0.47681451612903225,0.49697580645161277,0.994382693916577,0.4166390762039817,0.955312810327706,0.558603719457649,0.8643761301989151,0.7699417319670484,0.604179224432389,0.8856523711132394,0.648000948103443,0.7888384422323114,0.6979884895003993,0.7766791269745571,0.05341854576148558,0.7067808191647575,0.2915680459533544,0.6308111051442549,0.28819604323564985,0.660786135079308,0.5
FARM0402,East Africa,Soybean,0.3176335439402642,0.5879396984924621,0.49546370967741926,0.9376984605490575,0.3369499698613624,0.1786310517529216,0.0,Mixed,0.3169971040320785,2024-02-03,2024-05-10,0.1166666666666667,0.9800866977128005,SENS0402,2024-04-12,0.1681390309468347,0.1432345878304897,0.25000000000000006,,0.6666666666666666,0.42857142857142855,0.5,0.41039632395175196,0.32050545663411845,0.6875358989086733,0.31819093174462243,0.5279595313542594,0.46411808500307505,0.5307421841984157,0.7545362903225805,0.8729838709677418,0.9168346774193545,0.8944663559220749,0.4374179799916501,0.9050810989738496,0.5666277041145571,0.7000200924251555,0.9342977697408078,0.9085794655414908,0.7422768734566343,0.6638357176677209,0.7834522433095517,0.7040790250941079,0.2996905020298244,0.05369990755255438,0.43148840387475396,0.4093890037514851,0.7809430747876032,0.43299644905763457,0.7053364636456846,0.75
FARM0137,East Africa,Cotton,0.5855829982768525,0.3467336683417086,0.8523185483870965,0.6196792475581817,0.8129395218002812,0.7061769616026712,0.0,Mixed,0.5905546892403654,2024-03-05,2024-06-23,0.33333333333333326,0.11268438359335098,SENS0137,2024-04-13,0.11688538803732418,0.37282919785218027,0.13333333333333336,Severe,0.8333333333333333,0.42857142857142855,0.5,0.3176335439402642,0.0028719126938541173,0.19270534175761067,0.39655715636009514,0.5492370965483507,0.479849804162755,0.5403125547418377,0.49546370967741926,0.675907258064516,0.665322580645161,0.9388072188359029,0.45963942588042456,0.9999999999999996,0.4917779038106547,0.3369499698613624,0.8643761301989151,0.4665461121157325,0.8291588973441517,0.6692132203082476,0.8869180226163951,0.6147932496871502,0.9376984605490575,0.7766791269745571,0.5953615499015235,0.41504897512419214,0.7844239817063299,0.401014554961564,0.6822047005204875,0.0
FARM0413,South India,Cotton,0.9580700746697303,0.9145728643216082,0.19858870967741937,0.3301579645484144,0.0584689572031345,0.6243739565943238,0.0,Inorganic,0.4319447538427268,2024-01-19,2024-06-08,0.8500000000000001,0.6243518427666784,SENS0413,2024-04-13,0.8411020043489109,0.24649907770325097,0.4666666666666666,Moderate,0.8333333333333333,0.42857142857142855,0.5,0.5855829982768525,0.41039632395175196,0.8538196438828262,0.41735170280411304,0.606884688195824,0.5561454051079531,0.6081163863913047,0.8523185483870965,0.7545362903225805,0.928931451612903,0.76562686745548,0.6147418924076911,0.9302383316782521,0.613173269258043,0.8129395218002812,0.7000200924251555,0.14888487040385778,0.8064808748677124,0.7296761547199861,0.8202814359437127,0.7267743464385776,0.6196792475581817,0.2996905020298244,0.5974114715221674,0.3528454219719155,0.7826982724081347,0.4338783314473018,0.6505599991208852,0.0
FARM0185,Central USA,Rice,0.6852383687535901,0.6381909547738696,0.47933467741935476,0.944571727159452,0.35543500100462133,0.2988313856427379,0.0,Mixed,0.8774782802405882,2024-01-10,2024-04-15,0.10000000000000009,0.467845614670682,SENS0185,2024-04-13,0.2587171593649399,0.8084795222082248,0.7666666666666666,Mild,0.8333333333333333,0.42857142857142855,0.5,0.9580700746697303,0.3176335439402642,0.09132682366456063,0.5358176037579127,0.5840647368683023,0.6138283753601139,0.6019342564798753,0.19858870967741937,0.49546370967741926,0.47681451612903225,0.7662244532090354,0.614125905637348,0.9361966236345585,0.6059353466913242,0.0584689572031345,0.3369499698613624,0.7699417319670484,0.7025147407146102,0.7524802048795941,0.773836045232791,0.7413120748250015,0.3301579645484144,0.9376984605490575,0.05341854576148558,0.5602623233013071,0.7794375993334682,0.49702267140125667,0.7115031755584504,0.5
FARM0191,South USA,Maize,0.770534175761057,0.6231155778894473,0.598790322580645,0.04750994814904139,0.1040787623066104,0.8363939899833055,0.0,Mixed,0.11494764981064828,2024-02-13,2024-05-20,0.1166666666666667,0.5448344919025946,SENS0191,2024-04-13,0.7023365386986772,0.20478177317308166,0.6833333333333331,,0.8333333333333333,0.42857142857142855,0.5,0.6852383687535901,0.5855829982768525,0.32050545663411845,0.6255835935038524,0.60452203997301,0.6715437154047841,0.6072073423618513,0.47933467741935476,0.8523185483870965,0.8729838709677418,0.7012071232221824,0.5446594258089635,0.9179079774908971,0.607872470650054,0.35543500100462133,0.8129395218002812,0.9342977697408078,0.4942800987753866,0.754253374918638,0.6808606638278674,0.7907087462717507,0.944571727159452,0.6196792475581817,0.05369990755255438,0.5588216033155271,0.7828916715891634,0.3741132399422482,0.771453204806704,0.25
FARM0005,Central USA,Cotton,0.2645031591039634,0.20603015075376874,0.9506048387096773,0.8799389042967967,0.31143258991360245,0.654424040066778,0.0,Mixed,0.4588995321897973,2024-02-05,2024-05-20,0.25,0.743798949865777,SENS0005,2024-04-13,0.26281063820859973,0.5844066257157565,0.8999999999999999,Severe,0.8333333333333333,0.42857142857142855,0.5,0.770534175761057,0.9580700746697303,0.0028719126938541173,0.6777704579955891,0.48318429542043845,0.6673032725860226,0.611091796746795,0.598790322580645,0.19858870967741937,0.675907258064516,0.7663439703597468,0.6502401245976048,0.9171631909963587,0.606671137814585,0.1040787623066104,0.0584689572031345,0.8643761301989151,0.3555913924305807,0.6410259793011673,0.6811144637771074,0.7904632423950095,0.04750994814904139,0.3301579645484144,0.7766791269745571,0.5828554321692192,0.8109461305566431,0.4657821828540212,0.8123672619837489,0.0
FARM0107,South India,Cotton,0.7530155083285469,0.9547738693467336,0.30443548387096775,0.7257124482495279,0.00683142455294361,0.652754590984975,0.0,Organic,0.6683002895967921,2024-02-10,2024-05-20,0.16666666666666674,0.40206756182180925,SENS0107,2024-04-14,0.9237755115767573,0.8880489468192283,0.7666666666666666,,1.0,0.42857142857142855,0.5,0.2645031591039634,0.6852383687535901,0.41039632395175196,0.7461117635264801,0.47756810775401926,0.6430906677888195,0.574723681802951,0.9506048387096773,0.47933467741935476,0.7545362903225805,0.65961515477471,0.6911350005019661,0.8855511420059581,0.6519474665886323,0.31143258991360245,0.35543500100462133,0.7000200924251555,0.18172655344453958,0.6219229691383528,0.5972758805448235,0.8622237171730465,0.8799389042967967,0.944571727159452,0.2996905020298244,0.6820125174242921,0.7663085137994227,0.46945799352245676,0.8145847548435248,0.0
FARM0055,Central USA,Wheat,0.6737507179781735,0.46733668341708556,0.6244959677419355,0.9470637887374898,0.3248945147679324,0.6093489148580968,0.0,Mixed,0.8246825573624416,2024-03-10,2024-07-19,0.6833333333333331,0.40496335600153965,SENS0055,2024-04-14,0.0452181597938095,0.036262084490794155,1.0,,1.0,0.42857142857142855,0.5,0.7530155083285469,0.770534175761057,0.3176335439402642,0.8171454758972302,0.4050110262290385,0.6415369177483572,0.5734613293704794,0.30443548387096775,0.598790322580645,0.49546370967741926,0.6902115453567585,0.6904434144016237,0.8375537901357166,0.6191030146111138,0.00683142455294361,0.1040787623066104,0.3369499698613624,0.17870281711434766,0.6211191950045114,0.5153548969290207,0.8090533164562784,0.7257124482495279,0.04750994814904139,0.9376984605490575,0.6841923080521279,0.7694155420838522,0.5695633511530811,0.85948251140694,1.0
FARM0284,Central USA,Soybean,0.8055715106260771,0.20603015075376874,0.645665322580645,0.6926725350697377,0.2509543901948966,0.06677796327212027,0.0,Mixed,0.5502339051013589,2024-01-04,2024-05-16,0.7166666666666668,0.3294739516898003,SENS0284,2024-04-14,0.724885463946286,0.6158581966244543,0.03333333333333338,Mild,1.0,0.42857142857142855,0.5,0.6737507179781735,0.2645031591039634,0.5855829982768525,0.8610259788617421,0.40819953959061517,0.7106140549639075,0.56922579159376,0.6244959677419355,0.9506048387096773,0.8523185483870965,0.6412095135651965,0.6261800003958607,0.8343263819927178,0.6187069082439475,0.3248945147679324,0.31143258991360245,0.8129395218002812,0.037746308521896754,0.32343271379540445,0.48509630298073914,0.8190498359081505,0.9470637887374898,0.8799389042967967,0.6196792475581817,0.7011815774948313,0.7701276009833407,0.5884574862449761,0.8640272432242704,0.75
FARM0125,East Africa,Maize,0.38110281447444005,0.7386934673366836,0.7968749999999998,0.6919892278628564,0.07414104882459316,0.7445742904841404,0.0,Organic,0.09690354199153489,2024-01-27,2024-04-30,0.06666666666666665,0.3368304262176298,SENS0125,2024-04-14,0.955556784227335,0.39625914035133425,0.7666666666666666,,1.0,0.42857142857142855,0.5,0.8055715106260771,0.7530155083285469,0.9580700746697303,0.7459399077707444,0.40021147289861303,0.6573333764930567,0.5458093168871436,0.645665322580645,0.30443548387096775,0.19858870967741937,0.7830763714593045,0.5283265045978492,0.81264481959616,0.5896288256488985,0.2509543901948966,0.00683142455294361,0.0584689572031345,0.041677165751146106,0.3176755369465045,0.47460590507881895,0.8331014243552405,0.6926725350697377,0.7257124482495279,0.3301579645484144,0.7853982093908751,0.700446388521831,0.606820931049284,0.8680947995469909,0.25
FARM0406,South India,Wheat,0.05600229753015512,0.9195979899497488,0.27570564516129026,0.25141685759073923,0.6785211975085393,1.0,0.0,Mixed,0.8416128313655603,2024-02-02,2024-05-12,0.16666666666666674,0.7379545277289273,SENS0406,2024-04-14,0.06982891817558412,0.08883895757434956,0.7,Mild,1.0,0.42857142857142855,0.5,0.38110281447444005,0.6737507179781735,0.6852383687535901,0.6204279208317817,0.5610390574589753,0.6533518920143724,0.553445144702576,0.7968749999999998,0.6244959677419355,0.47933467741935476,0.7347914425720088,0.6183232010639206,0.779625951671632,0.6342897280765194,0.07414104882459316,0.3248945147679324,0.35543500100462133,0.12271329940029241,0.5123366232742701,0.46177490764501883,0.8162817914110585,0.6919892278628564,0.9470637887374898,0.944571727159452,0.6240656369572744,0.746433001828705,0.6452647598236234,0.819483783849403,1.0
FARM0028,South USA,Soybean,0.9462952326249284,0.015075376884422287,0.8876008064516128,0.5777965352305158,0.4745830821780189,0.9432387312186978,0.0,Inorganic,0.8545333036310983,2024-02-18,2024-07-04,0.7833333333333332,0.7333781162494056,SENS0028,2024-04-14,0.4885035557102917,0.2723171278818022,0.4833333333333332,Severe,1.0,0.42857142857142855,0.5,0.05600229753015512,0.8055715106260771,0.770534175761057,0.6554864950018618,0.6180170634323537,0.7238856698928555,0.5877051300721512,0.27570564516129026,0.645665322580645,0.598790322580645,0.8032747699294851,0.677102547449586,0.7820258192651446,0.6378149326825371,0.6785211975085393,0.2509543901948966,0.1040787623066104,0.21564279594819324,0.5202241608689199,0.39725332054933604,0.7258528414122634,0.25141685759073923,0.6926725350697377,0.04750994814904139,0.7474904341806141,0.5104390315099192,0.7470246224684909,0.7242229557935397,0.75
FARM0379,East Africa,Wheat,0.5086157380815625,0.4120603015075379,0.4682459677419353,0.7231399975883277,0.8119349005424955,0.353923205342237,0.0,Mixed,0.015148139897527307,2024-03-22,2024-07-19,0.4833333333333334,0.17476658791917943,SENS0379,2024-04-14,0.8435064287203641,0.04431996386920023,0.4166666666666667,Moderate,1.0,0.42857142857142855,0.5,0.9462952326249284,0.38110281447444005,0.2645031591039634,0.7041789591269728,0.572165689354139,0.7808888745023141,0.5091152058255844,0.8876008064516128,0.7968749999999998,0.9506048387096773,0.688896856698936,0.5932179462593855,0.7479311486262827,0.6434211332109123,0.4745830821780189,0.07414104882459316,0.31143258991360245,0.34117824925666507,0.680472998065922,0.38989312202137594,0.7092547167692975,0.5777965352305158,0.6919892278628564,0.8799389042967967,0.7109953129823843,0.4749349933422777,0.7366293362469272,0.7195797060890207,1.0
FARM0425,South India,Wheat,0.29207352096496264,0.5175879396984926,0.2318548387096775,0.040676876080228325,0.5099457504520796,0.335559265442404,0.0,Inorganic,0.43239028736912455,2024-02-26,2024-06-26,0.5166666666666666,0.3131080601701247,SENS0425,2024-04-14,0.02457080208227569,0.4413079289481012,0.26666666666666666,,1.0,0.42857142857142855,0.5,0.5086157380815625,0.05600229753015512,0.7530155083285469,0.6122361298083808,0.5883348338055483,0.7675525199883468,0.5234334403678079,0.4682459677419353,0.27570564516129026,0.30443548387096775,0.6716863869965342,0.6311342520693268,0.6621151936444885,0.6806874987604735,0.8119349005424955,0.6785211975085393,0.00683142455294361,0.4673688454366782,0.5753723840260082,0.3632159273568143,0.6775414588571165,0.7231399975883277,0.25141685759073923,0.7257124482495279,0.5515525161145467,0.6986662789319272,0.6863386272290943,0.7928124227900071,1.0
FARM0097,South India,Rice,0.6010913268236646,0.39698492462311563,0.04082661290322587,0.03842598175167811,0.7122764717701427,0.8030050083472455,0.0,Organic,0.6065938961906884,2024-03-05,2024-06-23,0.33333333333333326,0.9313613754896558,SENS0097,2024-04-14,0.1624799297665943,0.9910080573286044,0.7333333333333332,Moderate,1.0,0.42857142857142855,0.5,0.29207352096496264,0.9462952326249284,0.6737507179781735,0.5977429610746713,0.579376742296037,0.7995015051953516,0.5046870772544052,0.2318548387096775,0.8876008064516128,0.6244959677419355,0.5332855264730489,0.7952054878819664,0.587471036080768,0.7773018949236951,0.5099457504520796,0.4745830821780189,0.3248945147679324,0.5645315728468481,0.6006500119861812,0.4158935168212965,0.7165897846886167,0.040676876080228325,0.5777965352305158,0.9470637887374898,0.3400660485915561,0.701995845601034,0.5117337183439343,0.8360450879490918,0.5
FARM0377,Central USA,Wheat,0.8317059161401493,0.512562814070352,0.49344758064516125,0.8890228706941601,0.47398030942334735,0.5626043405676127,0.0,Organic,0.7571842281131655,2024-02-20,2024-05-31,0.18333333333333335,0.43093744732346595,SENS0377,2024-04-14,0.09286212338184996,0.5130617648413671,0.9666666666666666,Mild,1.0,0.42857142857142855,0.5,0.6010913268236646,0.5086157380815625,0.8055715106260771,0.6029559189986539,0.5875895878657799,0.8272424173761046,0.5191938183066896,0.04082661290322587,0.4682459677419353,0.645665322580645,0.4971913469582887,0.7739398485786362,0.5285501489572986,0.7341762572569966,0.7122764717701427,0.8119349005424955,0.2509543901948966,0.6204706949554002,0.548695629067569,0.3683201263359748,0.6517587862894315,0.03842598175167811,0.7231399975883277,0.6926725350697377,0.3857668091794446,0.779609498044594,0.5640301244780896,0.8680491731448293,1.0
FARM0096,South USA,Maize,0.04078116025272832,0.045226130653266416,0.566532258064516,0.36359982314401706,0.2853124372111714,0.38564273789649417,0.0,Mixed,0.27934952105145916,2024-03-22,2024-07-29,0.6499999999999999,0.11363790748050806,SENS0096,2024-04-15,0.39409202472262006,0.7950139896694757,0.3333333333333333,Moderate,0.0,0.42857142857142855,0.5,0.8317059161401493,0.29207352096496264,0.38110281447444005,0.5350728954830578,0.6788815803745764,0.723853300100346,0.5557649013698881,0.49344758064516125,0.2318548387096775,0.7968749999999998,0.4425720090833032,0.6925721833964523,0.5889606090698445,0.6961933797446689,0.47398030942334735,0.5099457504520796,0.07414104882459316,0.673436476339264,0.4082528469283586,0.4001579199684162,0.6155344845373241,0.8890228706941601,0.040676876080228325,0.6919892278628564,0.30933380733644567,0.745965231888094,0.5705232762320989,0.8641063515839023,0.25
FARM0011,South India,Wheat,0.09276278001148769,0.4271356783919602,0.426915322580645,0.4686281602958319,0.7277476391400443,0.6727879799666108,0.0,Organic,0.40253954110046786,2024-02-26,2024-07-20,0.9166666666666665,0.10403725536074149,SENS0011,2024-04-15,0.1902120038012134,0.4482427292773643,0.4166666666666667,Moderate,0.0,0.42857142857142855,0.5,0.04078116025272832,0.6010913268236646,0.05600229753015512,0.5424054077277806,0.6658032556631067,0.6570744181529793,0.5940686773192848,0.566532258064516,0.04082661290322587,0.27570564516129026,0.4784271542966412,0.6728917759708037,0.5803541873551801,0.6992165550321373,0.2853124372111714,0.7122764717701427,0.6785211975085393,0.6857833996875475,0.4221408548652938,0.45241250951749823,0.6574574293907953,0.36359982314401706,0.03842598175167811,0.25141685759073923,0.35988998138290396,0.7291378715164347,0.47811292777149106,0.8185945545426306,1.0
FARM0053,North India,Wheat,0.3058587018954624,0.437185929648241,0.584173387096774,0.7352385546042849,0.08599557966646576,0.2938230383973288,0.0,Organic,0.20026732011583873,2024-03-12,2024-07-13,0.5499999999999998,0.499057797636569,SENS0053,2024-04-15,0.8310578794623341,0.2563294492055834,0.8166666666666667,Severe,0.0,0.42857142857142855,0.5,0.09276278001148769,0.8317059161401493,0.9462952326249284,0.414659295964254,0.5383750868216167,0.6047000938723981,0.5822905549870954,0.426915322580645,0.49344758064516125,0.8876008064516128,0.40647782956854295,0.49962853252092443,0.5779543197616679,0.698390450232568,0.7277476391400443,0.47398030942334735,0.4745830821780189,0.5883182986443585,0.5952568672057283,0.44987451002509804,0.6617404141600205,0.4686281602958319,0.8890228706941601,0.5777965352305158,0.39653478777446205,0.7652076131107308,0.6116439692511804,0.7516056065037694,1.0
FARM0356,East Africa,Maize,0.2702469844916715,0.5628140703517586,0.535282258064516,0.4285140077977412,0.34438416716897724,0.07512520868113526,0.0,Mixed,0.8050790822009356,2024-02-22,2024-06-25,0.5666666666666664,0.3094172434354031,SENS0356,2024-04-15,0.40249690038406105,0.6248413769760286,0.4499999999999999,Mild,0.0,0.42857142857142855,0.5,0.3058587018954624,0.04078116025272832,0.5086157380815625,0.3671125368773809,0.5317563095933381,0.6053474897225908,0.581738236216934,0.584173387096774,0.566532258064516,0.4682459677419353,0.42237361061312306,0.5131381383359214,0.5097649784839455,0.6135541334082352,0.08599557966646576,0.2853124372111714,0.8119349005424955,0.4710477246384117,0.5260382043127326,0.45449930910013814,0.6596996984424143,0.7352385546042849,0.36359982314401706,0.7231399975883277,0.3279602585811716,0.7211347041332182,0.5239942248409879,0.7226935497421675,0.25
FARM0150,Central USA,Soybean,0.681792073520965,0.7638190954773871,0.9621975806451613,0.7734233691064756,0.012055455093429757,0.06677796327212027,0.0,Organic,0.03876141679661396,2024-01-26,2024-05-20,0.41666666666666674,0.503903409791357,SENS0150,2024-04-15,0.7131072036323559,0.7671876157877979,0.4166666666666667,Severe,0.0,0.42857142857142855,0.5,0.2702469844916715,0.09276278001148769,0.29207352096496264,0.44484862372182277,0.5789012396501176,0.5973197811802025,0.5730982263240377,0.535282258064516,0.426915322580645,0.2318548387096775,0.5955539619935459,0.6872509935937404,0.6177590201919898,0.6815942374807842,0.34438416716897724,0.7277476391400443,0.5099457504520796,0.3461674142014821,0.6381320861990103,0.4552325089534981,0.6581168563135934,0.4285140077977412,0.4686281602958319,0.040676876080228325,0.49850782572901386,0.6593750590987271,0.5332578920669613,0.729302934811392,0.75
FARM0037,South India,Maize,0.1757610568638714,0.010050251256281673,0.538306451612903,0.2749708589573536,0.9740807715491259,0.5525876460767947,0.0,Mixed,0.8694586767654267,2024-02-04,2024-06-28,0.9166666666666665,0.006415530111479217,SENS0037,2024-04-16,0.4696539111852336,0.4400865116353594,0.1833333333333333,,0.16666666666666666,0.42857142857142855,0.5,0.681792073520965,0.3058587018954624,0.6010913268236646,0.36000916564030605,0.5720565653770144,0.5411905609685039,0.5781259750522141,0.9621975806451613,0.584173387096774,0.04082661290322587,0.7135173897454288,0.43988001616250666,0.603608076795763,0.6782967953825568,0.012055455093429757,0.08599557966646576,0.7122764717701427,0.4118328881721516,0.7804498499840872,0.5463466907306618,0.755820317891572,0.7734233691064756,0.7352385546042849,0.03842598175167811,0.5535639108998889,0.5284653193001085,0.40276271120302853,0.6875053580694003,0.25
